order_id,restaurant_type,order_size,distance_km,traffic_level,weather,prep_time_min,delivery_time_min
506,Fast Food,7,2.36,Low,Clear,9,35.0
507,Cafe,5,7.69,Low,Clear,14,55.4
508,Cafe,3,7.18,Medium,Stormy,31,91.0
509,Street Food,5,10.77,High,Clear,37,103.7
510,Fast Food,5,1.8,Low,Clear,32,46.1
511,Fine Dining,5,9.85,Low,Clear,7,58.2
512,Cafe,3,9.44,Medium,Snowy,35,99.2
513,Fast Food,7,3.89,Medium,Clear,33,69.2
514,Cafe,3,8.36,Medium,Stormy,25,90.9
515,Cafe,4,3.72,Low,Clear,36,66.8
516,Fine Dining,7,2.63,High,Clear,32,86.6
517,Casual Dining,4,8.81,Medium,Rainy,25,77.4
518,Street Food,4,14.67,High,Clear,39,109.7
519,Street Food,4,3.94,High,Clear,34,76.5
520,Fine Dining,6,5.65,High,Rainy,21,74.5
521,Cafe,2,4.22,High,Clear,33,57.2
522,Fast Food,2,4.36,High,Clear,6,37.0
523,Cafe,4,6.36,Medium,Clear,37,81.8
524,Fine Dining,4,10.68,Medium,Clear,8,57.7
525,Street Food,1,1.06,Medium,Rainy,29,53.5
526,Cafe,2,14.38,Medium,Clear,9,80.8
527,Street Food,1,1.17,Low,Clear,8,33.0
528,Fast Food,7,13.28,Low,Clear,33,93.1
529,Street Food,1,13.47,Low,Clear,12,68.3
530,Street Food,5,8.11,Low,Clear,24,73.1
531,Casual Dining,6,2.49,Low,Clear,10,39.2
532,Casual Dining,7,8.69,High,Rainy,36,109.2
533,Casual Dining,3,9.62,Medium,Stormy,9,71.5
534,Street Food,2,12.94,Low,Rainy,24,82.1
535,Fine Dining,4,8.49,Medium,Clear,8,46.1
536,Street Food,7,6.46,Low,Clear,26,63.5
537,Fine Dining,4,12.66,High,Rainy,37,108.0
538,Fine Dining,3,14.72,Low,Clear,35,100.6
539,Casual Dining,7,9.85,Low,Stormy,33,96.3
540,Cafe,2,13.18,High,Stormy,9,91.4
541,Fast Food,7,9.18,Medium,Clear,14,65.1
542,Casual Dining,4,10.5,High,Clear,15,71.8
543,Casual Dining,4,10.48,Medium,Clear,26,75.5
544,Cafe,5,10.72,Low,Clear,28,75.7
545,Fast Food,1,5.15,Medium,Rainy,25,63.6
546,Street Food,7,8.85,Low,Snowy,20,95.6
547,Street Food,4,9.11,Low,Stormy,6,65.6
548,Casual Dining,6,5.07,Low,Clear,19,62.4
549,Fast Food,2,5.57,High,Stormy,30,91.5
550,Casual Dining,6,11.55,Medium,Rainy,34,102.1
551,Fine Dining,3,8.95,Low,Stormy,6,65.0
552,Casual Dining,7,2.66,Low,Stormy,33,68.9
553,Casual Dining,5,12.65,High,Clear,10,75.5
554,Street Food,2,13.31,Low,Clear,5,51.7
555,Street Food,5,7.26,Medium,Clear,15,58.1
556,Street Food,1,3.53,Medium,Clear,27,59.5
557,Fine Dining,4,14.24,Medium,Rainy,30,97.6
558,Street Food,2,13.29,Low,Clear,35,89.1
559,Fast Food,3,4.04,High,Clear,19,73.1
560,Cafe,7,1.89,Medium,Clear,13,43.9
561,Fast Food,1,6.89,Low,Snowy,38,92.6
562,Fast Food,1,10.31,Low,Clear,21,66.3
563,Street Food,5,3.04,Low,Clear,39,73.8
564,Cafe,1,7.94,Low,Clear,7,36.5
565,Cafe,2,6.67,High,Clear,15,61.2
566,Cafe,5,13.41,Low,Rainy,32,111.5
567,Fine Dining,1,6.73,High,Clear,32,84.9
568,Street Food,7,8.24,Medium,Clear,23,72.7
569,Cafe,3,14.35,Low,Rainy,6,65.4
570,Fine Dining,7,4.85,Low,Clear,36,73.6
571,Casual Dining,6,4.69,Medium,Stormy,15,72.7
572,Casual Dining,2,12.09,Medium,Stormy,20,95.4
573,Fine Dining,3,4.52,High,Rainy,15,64.1
574,Fine Dining,3,12.56,Medium,Clear,7,77.9
575,Street Food,5,1.89,Medium,Clear,33,65.2
576,Street Food,4,2.11,Low,Clear,9,34.5
577,Casual Dining,5,13.57,High,Clear,32,89.8
578,Cafe,2,8.34,High,Clear,35,104.9
579,Casual Dining,2,10.92,Low,Clear,17,57.6
580,Cafe,5,3.77,Low,Clear,29,58.8
581,Cafe,4,2.91,Medium,Clear,10,38.9
582,Street Food,7,12.61,Medium,Stormy,7,92.9
583,Fast Food,5,5.7,Medium,Rainy,26,73.7
584,Fast Food,2,7.1,Medium,Clear,36,63.3
585,Fine Dining,4,0.91,High,Rainy,34,76.5
586,Street Food,2,6.1,Low,Stormy,11,58.5
587,Cafe,4,11.67,Medium,Clear,29,86.5
588,Fast Food,4,12.41,Low,Clear,6,57.0
589,Cafe,5,10.63,Low,Clear,12,65.9
590,Fast Food,5,10.54,High,Rainy,37,105.8
591,Fast Food,5,7.84,Medium,Clear,32,86.9
592,Fast Food,4,8.31,High,Rainy,14,79.2
593,Street Food,4,11.27,Medium,Rainy,22,72.3
594,Casual Dining,2,4.09,High,Rainy,17,57.4
595,Cafe,3,3.86,Medium,Clear,25,49.5
596,Street Food,5,14.27,Low,Clear,37,95.7
597,Street Food,6,0.9,High,Clear,27,66.8
598,Street Food,2,2.52,Low,Clear,5,28.6
599,Street Food,2,8.77,Medium,Rainy,25,85.1
600,Street Food,1,11.2,Medium,Stormy,9,72.6
601,Fine Dining,5,8.3,Low,Rainy,39,85.9
602,Cafe,7,5.65,Low,Clear,22,60.2
603,Street Food,2,14.68,Medium,Clear,33,95.5
604,Cafe,1,10.71,Low,Rainy,30,82.0
605,Fine Dining,6,12.56,Medium,Stormy,22,103.5
606,Fine Dining,6,1.08,Medium,Clear,33,59.8
607,Cafe,7,3.92,Low,Rainy,35,69.6
608,Fast Food,5,5.93,Medium,Clear,17,63.4
609,Casual Dining,4,3.15,High,Clear,34,69.8
610,Fast Food,1,1.56,Low,Rainy,11,43.5
611,Fast Food,4,3.76,Medium,Rainy,10,47.5
612,Fast Food,6,8.24,Low,Clear,6,49.4
613,Street Food,6,10.59,Medium,Rainy,12,67.6
614,Fine Dining,3,11.72,Medium,Rainy,14,80.4
615,Fast Food,3,1.12,Low,Clear,26,55.2
616,Fine Dining,7,6.71,Low,Rainy,14,62.3
617,Cafe,3,2.27,Medium,Clear,39,77.7
618,Casual Dining,3,6.75,Low,Clear,23,57.3
619,Cafe,7,6.79,Low,Clear,8,45.6
620,Cafe,2,7.72,High,Clear,23,76.9
621,Street Food,3,13.45,Low,Clear,24,65.0
622,Casual Dining,2,12.17,Medium,Clear,8,71.4
623,Cafe,2,9.73,Low,Rainy,30,65.7
624,Cafe,5,13.34,High,Clear,7,71.9
625,Casual Dining,2,10.34,Low,Clear,34,76.2
626,Casual Dining,2,12.37,Low,Rainy,10,61.5
627,Cafe,3,8.67,Medium,Clear,31,74.8
628,Casual Dining,2,8.12,High,Clear,20,71.2
629,Cafe,4,11.0,High,Clear,20,80.4
630,Cafe,7,0.79,Low,Clear,38,73.8
631,Street Food,3,10.51,High,Clear,28,79.6
632,Fast Food,7,14.05,Medium,Clear,10,92.1
633,Cafe,1,10.85,High,Clear,24,84.1
634,Fine Dining,3,1.03,High,Clear,13,47.9
635,Fast Food,2,5.98,Medium,Clear,25,65.7
636,Fast Food,4,12.24,Medium,Clear,15,77.0
637,Fast Food,7,14.4,Medium,Clear,34,113.3
638,Street Food,3,5.87,Medium,Rainy,5,49.3
639,Cafe,4,12.7,Low,Clear,31,82.8
640,Street Food,7,13.03,Low,Clear,10,74.1
641,Cafe,1,2.29,Low,Stormy,11,53.9
642,Street Food,6,12.76,High,Rainy,26,98.7
643,Street Food,1,5.2,Low,Clear,38,74.9
644,Fine Dining,6,9.1,Low,Clear,24,80.5
645,Street Food,5,8.31,Low,Rainy,19,65.6
646,Casual Dining,6,10.11,Medium,Stormy,13,88.3
647,Fine Dining,5,11.24,High,Clear,22,89.7
648,Street Food,3,6.89,Medium,Clear,34,78.4
649,Fast Food,5,13.38,Low,Stormy,15,94.2
650,Casual Dining,4,12.24,High,Clear,37,99.8
651,Casual Dining,5,11.89,Low,Rainy,10,58.8
652,Casual Dining,4,7.14,High,Clear,26,82.5
653,Fine Dining,7,1.04,Low,Stormy,23,71.0
654,Street Food,7,7.64,Medium,Snowy,26,84.0
655,Street Food,6,13.53,Low,Clear,35,102.4
656,Fast Food,6,3.26,High,Clear,29,74.9
657,Fast Food,6,14.75,Low,Clear,34,98.0
658,Casual Dining,5,12.21,Low,Clear,8,66.1
659,Fast Food,6,10.79,High,Clear,30,83.6
660,Fine Dining,5,10.32,Low,Clear,11,59.2
661,Street Food,5,9.01,Medium,Clear,16,59.3
662,Casual Dining,2,10.95,Medium,Rainy,5,60.1
663,Fast Food,2,6.62,Medium,Clear,10,44.4
664,Fine Dining,5,12.76,Low,Rainy,5,75.2
665,Fine Dining,7,10.6,High,Stormy,12,89.7
666,Fast Food,4,11.68,High,Clear,37,101.4
667,Street Food,3,11.99,Medium,Clear,8,64.3
668,Fast Food,1,1.84,Low,Clear,10,25.4
669,Casual Dining,2,1.31,Low,Clear,7,39.9
670,Fast Food,5,12.11,Low,Rainy,19,76.0
671,Fine Dining,1,4.26,Medium,Clear,10,43.0
672,Fast Food,2,8.94,High,Rainy,10,67.9
673,Street Food,3,6.93,Medium,Rainy,31,87.0
674,Cafe,4,0.82,Medium,Clear,9,35.5
675,Fast Food,5,1.08,Medium,Clear,21,54.3
676,Street Food,3,12.49,Low,Clear,27,85.6
677,Street Food,7,9.31,Medium,Rainy,21,94.4
678,Fine Dining,2,8.1,Medium,Clear,27,77.5
679,Street Food,5,14.19,Medium,Snowy,37,124.2
680,Street Food,1,3.01,Low,Rainy,6,28.2
681,Street Food,7,4.24,Medium,Clear,14,61.5
682,Street Food,7,11.47,Low,Clear,23,80.3
683,Casual Dining,6,11.74,Low,Clear,13,79.2
684,Casual Dining,4,6.37,Medium,Clear,19,51.7
685,Fine Dining,7,14.29,Low,Clear,28,96.0
686,Fast Food,2,14.1,High,Clear,16,77.3
687,Street Food,4,0.68,Low,Clear,26,48.3
688,Fast Food,5,3.0,Medium,Clear,22,49.1
689,Fast Food,6,12.39,High,Clear,6,67.9
690,Fine Dining,3,5.36,Medium,Clear,19,47.6
691,Street Food,4,1.88,High,Rainy,13,51.7
692,Street Food,1,11.88,Medium,Clear,26,86.3
693,Cafe,2,7.09,High,Clear,21,74.5
694,Fast Food,1,7.64,Low,Clear,18,50.9
695,Fast Food,4,3.2,Low,Clear,35,67.0
696,Casual Dining,6,10.08,Medium,Clear,11,65.7
697,Cafe,3,8.49,Medium,Stormy,39,108.9
698,Casual Dining,3,3.5,Medium,Rainy,38,77.7
699,Casual Dining,1,5.43,Low,Snowy,7,54.0
700,Casual Dining,5,9.15,Low,Clear,6,50.7
701,Fine Dining,5,13.91,Low,Rainy,31,90.8
702,Fine Dining,6,13.85,Medium,Rainy,6,87.4
703,Casual Dining,3,4.67,Low,Rainy,9,41.3
704,Cafe,1,11.17,Low,Clear,25,63.5
705,Fast Food,1,11.75,Low,Clear,11,49.1
706,Cafe,1,12.23,Medium,Rainy,29,92.0
707,Street Food,4,8.78,High,Rainy,5,67.1
708,Fine Dining,6,0.65,Medium,Rainy,13,44.4
709,Fast Food,5,11.54,Low,Clear,6,65.4
710,Fast Food,5,2.05,Low,Clear,7,31.2
711,Street Food,4,2.19,Medium,Snowy,8,52.0
712,Street Food,2,9.28,Medium,Clear,25,90.0
713,Casual Dining,4,14.76,Medium,Rainy,30,93.4
714,Fine Dining,6,4.02,High,Clear,18,65.3
715,Fine Dining,1,9.86,High,Rainy,14,72.0
716,Cafe,4,4.9,Low,Clear,30,76.6
717,Casual Dining,1,13.53,Low,Clear,14,68.4
718,Casual Dining,6,9.11,Low,Clear,22,82.0
719,Casual Dining,7,3.51,Medium,Clear,31,63.1
720,Casual Dining,6,4.3,Medium,Clear,21,54.3
721,Fine Dining,3,6.77,Medium,Rainy,14,61.1
722,Fine Dining,1,2.27,Low,Clear,15,38.8
723,Casual Dining,5,1.64,High,Stormy,28,69.3
724,Cafe,4,10.36,Medium,Clear,23,75.9
725,Fast Food,7,6.4,High,Clear,20,75.7
726,Fast Food,6,11.03,Medium,Stormy,27,100.3
727,Cafe,1,2.1,Medium,Rainy,16,42.7
728,Casual Dining,7,9.34,Low,Rainy,23,87.0
729,Fine Dining,2,6.93,Medium,Clear,29,76.5
730,Fast Food,3,1.34,Low,Stormy,7,40.4
731,Street Food,2,8.4,Medium,Rainy,17,64.2
732,Street Food,6,1.7,Low,Rainy,25,59.6
733,Cafe,2,12.5,Low,Stormy,26,78.6
734,Casual Dining,2,9.66,Low,Clear,33,86.3
735,Fast Food,3,8.58,Low,Clear,29,66.6
736,Casual Dining,3,2.44,Low,Clear,27,43.9
737,Fast Food,3,4.67,High,Rainy,16,66.6
738,Cafe,7,7.65,Low,Rainy,27,82.0
739,Cafe,3,9.68,Medium,Rainy,9,63.1
740,Street Food,2,3.16,Low,Clear,33,56.6
741,Casual Dining,5,0.63,Medium,Rainy,9,41.9
742,Street Food,5,5.5,Low,Rainy,39,90.1
743,Casual Dining,3,7.5,Low,Clear,39,77.1
744,Street Food,7,3.17,Low,Clear,21,58.3
745,Fine Dining,4,7.64,Medium,Snowy,34,91.3
746,Fine Dining,1,5.41,Low,Clear,6,35.4
747,Fine Dining,6,7.1,High,Clear,19,72.6
748,Fine Dining,7,5.54,Medium,Clear,27,78.2
749,Fast Food,4,9.61,High,Clear,30,86.1
750,Fine Dining,6,1.12,High,Clear,15,56.2
751,Cafe,4,2.98,Medium,Stormy,28,71.2
752,Cafe,4,6.77,High,Clear,13,58.3
753,Fast Food,5,5.67,Low,Stormy,18,55.1
754,Fine Dining,1,6.18,High,Clear,28,74.2
755,Fine Dining,4,12.15,Low,Stormy,11,76.1
756,Fine Dining,3,13.35,Medium,Clear,14,63.0
757,Street Food,6,4.11,Medium,Rainy,37,97.0
758,Casual Dining,7,12.63,High,Clear,37,118.0
759,Street Food,5,7.15,High,Clear,31,81.4
760,Casual Dining,6,4.47,Low,Clear,12,39.2
761,Fine Dining,3,14.79,Low,Clear,18,81.2
762,Fine Dining,3,12.46,Medium,Clear,11,62.8
763,Street Food,4,14.92,Medium,Stormy,22,109.1
764,Street Food,3,2.94,Low,Clear,30,48.6
765,Casual Dining,1,2.59,Medium,Clear,19,34.5
766,Cafe,3,7.8,High,Clear,37,86.4
767,Casual Dining,4,9.76,Medium,Clear,15,78.4
768,Street Food,6,2.98,Medium,Clear,23,48.6
769,Street Food,3,12.98,Medium,Clear,22,79.1
770,Fast Food,5,8.21,Medium,Rainy,26,84.5
771,Street Food,7,6.46,High,Clear,22,73.2
772,Fast Food,5,9.23,Medium,Rainy,22,90.1
773,Cafe,5,9.71,Medium,Clear,26,78.6
774,Casual Dining,6,1.12,High,Clear,29,81.7
775,Casual Dining,2,15.0,Low,Snowy,35,115.1
776,Fast Food,7,5.78,High,Clear,13,61.1
777,Casual Dining,5,1.39,Medium,Clear,23,50.3
778,Street Food,5,12.86,High,Stormy,29,110.8
779,Fine Dining,2,14.9,Low,Rainy,19,83.6
780,Fast Food,6,12.34,Medium,Clear,9,66.1
781,Casual Dining,7,12.85,High,Clear,15,88.7
782,Fast Food,5,9.58,Medium,Clear,17,63.5
783,Fast Food,4,13.87,Low,Stormy,38,110.0
784,Fine Dining,6,1.02,Low,Rainy,12,44.0
785,Street Food,7,11.62,Medium,Rainy,29,100.2
786,Fast Food,5,10.23,Medium,Stormy,31,106.9
787,Casual Dining,5,1.22,Medium,Clear,15,54.3
788,Cafe,2,8.39,Low,Clear,22,73.6
789,Fast Food,7,7.97,High,Snowy,14,96.5
790,Fast Food,4,10.53,Medium,Clear,37,83.3
791,Fine Dining,6,1.62,Low,Clear,21,42.6
792,Street Food,3,12.18,Low,Clear,9,47.4
793,Cafe,1,2.52,Medium,Snowy,27,60.5
794,Casual Dining,4,6.57,Medium,Rainy,7,48.7
795,Cafe,3,13.28,Medium,Clear,14,74.3
796,Casual Dining,4,8.63,Medium,Clear,31,72.5
797,Street Food,7,6.0,Low,Clear,11,60.5
798,Casual Dining,3,1.2,High,Clear,33,66.1
799,Fine Dining,7,10.25,High,Stormy,10,91.9
800,Fine Dining,3,14.8,Low,Rainy,13,74.8
801,Fine Dining,4,13.72,High,Stormy,12,100.1
802,Fine Dining,2,10.9,Medium,Clear,18,72.0
803,Cafe,4,2.03,Medium,Rainy,13,48.4
804,Street Food,7,3.97,Medium,Clear,15,47.9
805,Casual Dining,4,3.21,High,Stormy,15,66.7
806,Casual Dining,3,5.65,High,Snowy,39,123.4
807,Fine Dining,1,3.91,Medium,Stormy,15,69.8
808,Fine Dining,3,4.04,Low,Clear,7,38.8
809,Fast Food,5,9.44,Medium,Clear,23,78.0
810,Street Food,4,5.12,Low,Rainy,12,46.2
811,Cafe,6,10.32,Medium,Clear,32,79.8
812,Casual Dining,4,14.24,High,Clear,5,73.9
813,Fast Food,2,9.76,Low,Clear,34,88.8
814,Fast Food,7,11.4,Low,Clear,15,70.5
815,Casual Dining,6,11.4,Medium,Clear,33,87.5
816,Cafe,3,5.3,Low,Clear,35,53.8
817,Fast Food,2,0.72,Low,Clear,14,27.7
818,Fast Food,4,1.3,Medium,Clear,39,73.6
819,Street Food,3,4.59,High,Rainy,33,86.1
820,Cafe,3,10.5,Medium,Rainy,6,68.1
821,Fast Food,5,13.65,Medium,Clear,5,79.7
822,Cafe,5,14.4,Medium,Rainy,36,120.3
823,Casual Dining,1,0.87,Low,Rainy,28,56.0
824,Fine Dining,5,14.86,High,Clear,6,80.0
825,Fast Food,7,5.18,Medium,Clear,7,56.2
826,Street Food,6,12.72,High,Clear,13,94.0
827,Casual Dining,3,3.11,High,Clear,28,69.3
828,Cafe,5,1.41,Low,Rainy,16,42.3
829,Casual Dining,1,5.99,High,Clear,38,73.9
830,Fast Food,4,12.95,High,Clear,38,109.6
831,Cafe,6,3.7,Medium,Rainy,27,63.2
832,Fine Dining,5,2.73,Low,Rainy,23,58.0
833,Casual Dining,3,13.69,Medium,Clear,36,107.6
834,Fast Food,4,14.11,Low,Rainy,32,102.8
835,Street Food,7,0.68,Medium,Clear,30,53.2
836,Cafe,3,11.05,Low,Clear,16,58.9
837,Casual Dining,4,4.98,Medium,Rainy,35,84.7
838,Casual Dining,7,5.93,High,Clear,15,51.4
839,Fine Dining,7,7.3,Low,Clear,8,51.5
840,Fine Dining,6,6.69,Medium,Stormy,22,78.0
841,Street Food,3,7.97,Low,Stormy,33,75.4
842,Street Food,5,8.94,Medium,Rainy,35,97.8
843,Fast Food,5,7.25,Medium,Clear,32,58.2
844,Fast Food,1,10.67,Low,Rainy,31,67.4
845,Street Food,4,10.92,Medium,Rainy,34,90.7
846,Street Food,1,6.89,High,Snowy,15,83.5
847,Cafe,2,2.57,Low,Snowy,18,60.9
848,Fine Dining,5,9.79,Medium,Clear,8,62.1
849,Fast Food,4,11.71,Medium,Clear,5,64.9
850,Fine Dining,6,9.75,Low,Clear,37,98.9
851,Fine Dining,1,9.03,High,Clear,25,67.2
852,Street Food,6,3.83,Medium,Rainy,28,68.5
853,Cafe,6,9.85,Low,Rainy,17,68.9
854,Casual Dining,6,5.36,Low,Rainy,38,94.0
855,Cafe,1,13.83,Medium,Clear,33,111.1
856,Cafe,2,9.98,Medium,Clear,9,59.1
857,Fine Dining,7,4.53,Medium,Clear,24,67.0
858,Cafe,7,7.36,Medium,Rainy,33,89.5
859,Fast Food,1,12.78,Medium,Rainy,15,75.2
860,Fine Dining,7,5.36,Medium,Stormy,12,68.6
861,Fast Food,3,8.12,Medium,Clear,32,80.5
862,Casual Dining,7,10.36,High,Stormy,22,105.1
863,Fine Dining,5,11.44,High,Clear,34,108.4
864,Casual Dining,1,3.02,Medium,Clear,18,55.2
865,Fine Dining,7,8.69,Medium,Clear,13,67.2
866,Street Food,1,13.73,Low,Clear,14,64.4
867,Cafe,2,14.54,Low,Snowy,29,106.4
868,Street Food,3,10.01,Medium,Rainy,31,85.3
869,Casual Dining,1,14.76,Medium,Clear,6,67.8
870,Cafe,5,8.78,Low,Clear,7,55.6
871,Fine Dining,7,6.92,Medium,Clear,33,77.7
872,Cafe,5,8.5,High,Clear,31,75.4
873,Fast Food,7,2.18,High,Rainy,8,42.6
874,Cafe,1,6.32,Medium,Clear,39,70.6
875,Fast Food,6,7.15,Medium,Clear,31,86.6
876,Cafe,7,12.81,Low,Clear,23,84.1
877,Fast Food,6,11.5,Medium,Clear,14,73.0
878,Casual Dining,3,9.22,High,Clear,30,87.1
879,Street Food,5,5.54,High,Rainy,11,64.2
880,Fine Dining,6,3.21,Medium,Snowy,31,89.9
881,Cafe,5,5.54,Low,Clear,34,64.7
882,Street Food,7,10.36,Medium,Clear,16,73.1
883,Fine Dining,7,4.31,Medium,Clear,9,57.3
884,Fine Dining,3,6.69,High,Clear,17,75.0
885,Fast Food,7,6.11,Low,Clear,8,57.3
886,Casual Dining,3,11.6,Medium,Stormy,6,75.7
887,Casual Dining,6,13.31,Low,Rainy,38,98.7
888,Street Food,7,10.64,Medium,Clear,10,76.9
889,Casual Dining,1,5.45,Medium,Clear,30,60.9
890,Cafe,4,6.78,Medium,Clear,15,54.1
891,Casual Dining,2,2.58,Medium,Clear,5,28.1
892,Street Food,4,2.94,Medium,Rainy,38,76.1
893,Casual Dining,4,2.88,Low,Clear,25,58.9
894,Cafe,5,2.39,Low,Clear,14,44.1
895,Fast Food,3,3.1,High,Stormy,9,60.9
896,Street Food,5,3.44,Low,Rainy,30,64.5
897,Fast Food,6,2.12,Low,Clear,23,33.5
898,Fast Food,2,9.78,Low,Clear,25,64.0
899,Fast Food,6,14.86,Low,Clear,38,108.3
900,Fine Dining,1,13.25,Medium,Clear,33,84.2
901,Fine Dining,2,1.16,Medium,Clear,19,39.9
902,Fast Food,5,6.63,High,Stormy,20,82.6
903,Street Food,7,12.96,Medium,Stormy,22,93.7
904,Cafe,7,2.45,Low,Rainy,5,41.0
905,Cafe,5,12.79,Medium,Clear,15,83.7
906,Casual Dining,6,9.09,High,Rainy,36,102.5
907,Street Food,5,14.0,High,Rainy,32,103.1
908,Fine Dining,5,13.2,Medium,Clear,10,73.1
909,Fast Food,4,10.32,Low,Clear,11,60.1
910,Casual Dining,1,10.04,High,Clear,28,75.3
911,Cafe,7,3.59,Medium,Clear,14,53.4
912,Fine Dining,4,2.19,Medium,Rainy,34,72.2
913,Fine Dining,5,6.52,Low,Clear,21,51.8
914,Fast Food,3,3.21,Medium,Rainy,12,48.1
915,Cafe,4,1.99,Low,Clear,16,39.3
916,Street Food,5,4.88,Low,Stormy,30,85.3
917,Fine Dining,7,12.98,Low,Rainy,21,89.3
918,Fast Food,5,0.75,Low,Snowy,39,81.6
919,Street Food,1,4.74,Medium,Clear,9,47.1
920,Cafe,6,6.65,Low,Stormy,15,68.0
921,Fine Dining,2,7.9,Low,Clear,20,54.2
922,Street Food,4,3.13,Low,Rainy,34,64.0
923,Street Food,4,14.48,Low,Clear,10,74.0
924,Street Food,4,8.89,Medium,Rainy,24,81.8
925,Fine Dining,5,8.07,Low,Snowy,24,82.0
926,Fine Dining,1,0.63,Low,Rainy,28,55.4
927,Casual Dining,5,7.54,Medium,Rainy,31,79.6
928,Cafe,5,12.65,Low,Clear,7,61.1
929,Fast Food,6,3.68,Low,Clear,28,51.5
930,Street Food,3,5.59,High,Clear,14,71.7
931,Casual Dining,1,0.8,Medium,Clear,29,44.4
932,Fast Food,4,14.67,High,Rainy,32,114.5
933,Casual Dining,2,1.47,Medium,Stormy,22,53.2
934,Fine Dining,4,13.52,High,Stormy,18,95.7
935,Street Food,5,5.04,Low,Clear,5,47.1
936,Fast Food,1,9.02,Medium,Clear,24,67.4
937,Fast Food,7,10.35,Medium,Clear,29,88.3
938,Fast Food,1,2.54,High,Rainy,16,51.9
939,Fast Food,1,6.93,Medium,Clear,13,47.0
940,Fast Food,3,5.22,High,Rainy,13,50.5
941,Casual Dining,4,1.32,Medium,Clear,29,52.5
942,Street Food,3,12.58,Medium,Clear,34,96.1
943,Fine Dining,7,1.15,High,Rainy,32,77.8
944,Fine Dining,7,9.97,High,Snowy,6,85.5
945,Fine Dining,6,5.05,Medium,Rainy,29,74.7
946,Fine Dining,2,3.29,Low,Clear,22,52.1
947,Casual Dining,6,10.17,Low,Clear,28,69.5
948,Cafe,5,8.83,Low,Clear,22,63.1
949,Street Food,3,5.07,Low,Snowy,31,79.8
950,Fast Food,3,7.94,Low,Clear,39,81.4
951,Cafe,6,4.07,Medium,Stormy,38,86.1
952,Fine Dining,5,13.02,High,Stormy,10,88.7
953,Cafe,1,5.05,Low,Rainy,20,57.5
954,Street Food,5,4.05,Medium,Clear,27,63.3
955,Fast Food,4,11.4,Low,Clear,32,83.9
956,Fast Food,6,0.76,High,Rainy,17,50.9
957,Street Food,5,4.39,Low,Rainy,16,60.7
958,Street Food,1,5.94,Medium,Snowy,15,67.9
959,Fine Dining,5,13.29,High,Clear,26,88.8
960,Fast Food,3,14.28,Low,Rainy,35,101.2
961,Cafe,2,10.89,Medium,Clear,31,77.1
962,Casual Dining,3,7.64,High,Clear,31,75.9
963,Casual Dining,7,9.79,Low,Rainy,30,83.4
964,Street Food,2,6.5,High,Clear,11,53.2
965,Fine Dining,7,4.83,High,Clear,15,77.6
966,Casual Dining,5,14.28,Low,Clear,26,90.4
967,Fast Food,4,2.17,Low,Clear,23,46.4
968,Street Food,5,5.52,Medium,Clear,24,76.4
969,Cafe,1,13.54,High,Clear,23,83.9
970,Street Food,5,10.99,Low,Clear,23,64.8
971,Cafe,2,0.92,Medium,Snowy,31,79.6
972,Street Food,3,0.83,Low,Stormy,21,66.9
973,Street Food,4,7.99,High,Rainy,22,82.8
974,Street Food,7,7.52,Medium,Clear,24,65.2
975,Cafe,5,6.92,Medium,Clear,12,59.6
976,Cafe,5,4.88,Medium,Rainy,15,72.3
977,Street Food,3,14.81,High,Clear,34,98.7
978,Casual Dining,4,4.44,Low,Clear,16,54.8
979,Fine Dining,6,7.61,Medium,Clear,27,77.3
980,Fine Dining,7,6.37,Low,Clear,10,54.1
981,Fine Dining,5,2.97,Medium,Stormy,39,97.5
982,Cafe,5,3.44,Medium,Stormy,19,75.9
983,Cafe,6,13.82,Medium,Snowy,32,119.4
984,Casual Dining,7,12.95,Medium,Stormy,11,80.2
985,Fine Dining,2,3.39,Medium,Rainy,10,42.3
986,Fine Dining,2,13.2,High,Clear,31,90.4
987,Street Food,1,3.53,Low,Clear,6,36.1
988,Cafe,3,9.58,Low,Rainy,10,57.7
989,Fine Dining,4,1.68,High,Clear,36,78.6
990,Casual Dining,5,13.27,High,Stormy,33,110.3
991,Casual Dining,7,1.25,Medium,Clear,38,77.4
992,Fine Dining,5,8.55,High,Rainy,5,76.5
993,Cafe,1,11.81,Medium,Rainy,19,82.0
994,Casual Dining,7,2.19,High,Clear,14,50.8
995,Street Food,7,6.36,Medium,Rainy,14,68.4
996,Casual Dining,5,1.11,Low,Rainy,14,41.3
997,Fast Food,3,10.4,Medium,Rainy,36,107.5
998,Fast Food,1,4.96,High,Rainy,29,71.2
999,Cafe,3,8.61,Low,Clear,19,51.9
1000,Fine Dining,1,14.02,High,Stormy,13,94.9
1001,Cafe,5,4.93,Medium,Clear,20,60.0
1002,Cafe,1,1.21,Medium,Stormy,23,55.1
1003,Cafe,2,10.3,Medium,Stormy,16,78.5
1004,Cafe,7,11.91,Medium,Clear,39,88.0
1005,Street Food,4,14.39,Medium,Snowy,9,105.5
1006,Street Food,5,2.79,Low,Snowy,10,55.1
1007,Casual Dining,6,6.19,High,Rainy,18,76.2
1008,Fast Food,4,12.74,Medium,Rainy,16,73.1
1009,Cafe,5,12.2,High,Stormy,26,117.4
1010,Casual Dining,4,9.56,Medium,Clear,8,50.2
1011,Fast Food,2,4.41,Medium,Stormy,22,59.4
